city_ascii;lat;lng;iso2
Baruun-Urt;46.6806;113.2792;MN
Villa Union;23.9667;-104.0333;MX
Olympia Heights;25.7241;-80.339;US
Haddon;39.9063;-75.0625;US
Carnoustie;56.5005;-2.7147;GB
Port Antonio;18.1667;-76.45;JM
Rayon;19.1481;-99.58;MX
Gabu;12.2833;-14.2167;GW
Ashby de la Zouch;52.746;-1.476;GB
Tonyrefail;51.584;-3.4306;GB
Wath upon Dearne;53.5022;-1.3402;GB
Alsager;53.0961;-2.3048;GB
Birsfelden;47.5531;7.6231;CH
Bacalar;18.6769;-88.3953;MX
Muna;20.48;-89.72;MX
Hambantota;6.1241;81.1185;LK
Weehawken;40.7676;-74.0167;US
Haydock;53.4678;-2.6609;GB
Neftcala;39.3791;49.2486;AZ
Cudworth;53.5784;-1.4149;GB
Zefyri;38.0667;23.7167;GR
Qusar;41.4219;48.4214;AZ
Villars-sur-Glane;46.7833;7.1167;CH
Brislington;51.4316;-2.5439;GB
Shoeburyness;51.5316;0.7978;GB
Coalcoman de Vazquez Pallares;18.7771;-103.1596;MX
Nuevo Progreso;26.0561;-97.9522;MX
Cowley;51.528;-0.481;GB
Yehud;32.0333;34.8833;IL
Fairview;40.8182;-74.0022;US
Halstead;51.9451;0.6411;GB
Hawaiian Gardens;33.8303;-118.0728;US
Norridge;41.9637;-87.8231;US
Wealdstone;51.5957;-0.3352;GB
Gillingham;51.0375;-2.2748;GB
Oakham;52.6705;-0.7333;GB
Hatch End;51.601;-0.3743;GB
Lemington;54.972;-1.723;GB
Street;51.1235;-2.7381;GB
Cowes;50.7595;-1.3002;GB
Willowick;41.6343;-81.468;US
Lemon Hill;38.5172;-121.4573;US
Sjenica;43.2667;20;RS
Raynes Park;51.4033;-0.2321;GB
Burslem;53.0426;-2.1879;GB
Ocean Pointe;21.3145;-158.0289;US
Chinsali;-10.5496;32.06;ZM
Ryhope;54.8679;-1.3698;GB
Chichihualco;17.655;-99.674;MX
Bishops Cleeve;51.947;-2.061;GB
Helston;50.1;-5.27;GB
Cetinje;42.3933;18.9219;ME
Kisoro;-1.3539;29.6983;UG
Nacaome;13.5333;-87.4833;HN
Kuressaare;58.2533;22.4861;EE
Altamirano;16.7361;-92.0389;MX
Royston;53.61;-1.45;GB
Lerma;19.8;-90.6;MX
Chicago Ridge;41.7034;-87.7795;US
Kippax;53.7669;-1.3705;GB
Bishopstoke;50.9679;-1.3278;GB
Canatlan;24.52;-104.78;MX
Nova Gorica;45.9667;13.65;SI
Collingswood;39.916;-75.0759;US
Kinkala;-4.35;14.76;CG
Concord;-33.8444;151.0903;AU
Negele;5.3166;39.5833;ET
Risca;51.608;-3.091;GB
Kemp Mill;39.0412;-77.0215;US
Glascote;52.6245;-1.668;GB
Cheam;51.36;-0.21;GB
Plav;42.5956;19.945;ME
Saint Ann's Bay;18.435;-77.2017;JM
Sveti Nikole;41.865;21.9425;MK
Whitefish Bay;43.1132;-87.9004;US
Bexley;39.965;-82.9343;US
San Patricio;19.2;-104.6833;MX
Harper Woods;42.439;-82.9292;US
Las Veredas;23.15;-109.7;MX
Gonzalez;22.8281;-98.4306;MX
Naifaru;5.4442;73.3662;MV
Highland Park;40.5006;-74.4283;US
Tovuz;40.9864;45.6275;AZ
Forest Park;41.8683;-87.8157;US
Ang Thong;14.5925;100.4572;TH
Henley on Thames;51.536;-0.898;GB
Weiz;47.2189;15.6253;AT
Shterpce;42.2333;21.0167;XK
Aberaman;51.7;-3.4333;GB
Torpoint;50.376;-4.205;GB
Hirnyk;48.05;37.3667;UA
Roselle Park;40.6653;-74.2666;US
San Luis de La Loma;17.2714;-100.8911;MX
Santa Ana;9.932;-84.176;CR
Akil;20.2656;-89.3478;MX
Tavistock;50.545;-4.15;GB
Cupar;56.32;-3.01;GB
Marton;54.5406;-1.2124;GB
San Carlos;11.2;-84.8333;NI
Stanwell;51.457;-0.4715;GB
Ciudad Cuauhtemoc;22.1842;-97.8325;MX
Grover Beach;35.1204;-120.6199;US
Brierfield;53.824;-2.235;GB
Chatteris;52.456;0.055;GB
Princeton Meadows;40.3332;-74.5628;US
Ifield;51.1234;-0.2073;GB
Buckhurst Hill;51.632;0.036;GB
Newport;52.7691;-2.3787;GB
Nuevo Ideal;24.8875;-105.0728;MX
Faya;17.93;19.1031;TD
Eaton Socon;52.22;-0.29;GB
Negotino;41.4839;22.0892;MK
Waimalu;21.3913;-157.9345;US
Horsell;51.3286;-0.5617;GB
Whitchurch;52.969;-2.682;GB
Platon Sanchez;21.2833;-98.3667;MX
Edgewater;40.8237;-73.974;US
Santa Barbara;26.8133;-105.8203;MX
Corinda;-27.4833;153.1;AU
Kumi;1.4608;33.9361;UG
Stocksbridge;53.478;-1.588;GB
Gladeview;25.8395;-80.2368;US
Kilsyth;55.98;-4.06;GB
Villa de Etla;17.2062;-96.7989;MX
Drochia;48.0308;27.8126;MD
Tlacotalpan;18.6167;-95.6667;MX
Delemont;47.3653;7.3472;CH
Mannedorf;47.2553;8.6917;CH
Nieuw Nickerie;5.9261;-56.9731;SR
Mwanza;-15.6167;34.5167;MW
Barnoldswick;53.9147;-2.1895;GB
Tixkokob;21.0022;-89.3936;MX
Santa Ana;30.5406;-111.1205;MX
Magugpo Poblacion;7.3821;125.8017;PH
Acanceh;20.8133;-89.4524;MX
La Grange Park;41.8308;-87.8723;US
Goldenrod;28.6114;-81.2916;US
Shorewood;43.0914;-87.8864;US
Flixton;53.447;-2.391;GB
Huntington;38.7916;-77.074;US
Bocas del Toro;9.3333;-82.25;PA
Ormoz;46.4071;16.1505;SI
Tetela del Volcan;18.8931;-98.7297;MX
Steinbach am Taunus;50.1678;8.5719;DE
Ardmore;40.0033;-75.2947;US
Handsworth;53.37;-1.4;GB
Coatesville;39.9849;-75.8199;US
Kibuye;-2.0594;29.3481;RW
Pajacuaran;20.1178;-102.5667;MX
Hellesdon;52.6485;1.2509;GB
Shepton Mallet;51.193;-2.546;GB
Menongue;-14.6666;17.7;AO
Mariental;-24.6333;17.9667;NA
La Huacana;18.9625;-101.8069;MX
Inverurie;57.28;-2.38;GB
Steinkjer;64.0147;11.4942;NO
Stone Ridge;38.9295;-77.5553;US
Novo Airao;-2.6208;-60.9438;BR
Rio Grande;18.3789;-65.8388;PR
New Carrollton;38.9654;-76.8773;US
San Ignacio Cohuirimpo;27.05;-109.4167;MX
Valga;57.7769;26.0311;EE
Ialoveni;46.9431;28.7778;MD
Ridgefield Park;40.8543;-74.0201;US
Manati;18.4283;-66.4823;PR
Obo;5.4;26.5;CF
Daru;-9.0833;143.2;PG
Lamphun;18.5803;99.0072;TH
Cuatro Cienegas de Carranza;26.9861;-102.0664;MX
Ziniare;12.577;-1.293;BF
Key Biscayne;25.6908;-80.1653;US
Federal Heights;39.8651;-105.0154;US
Cornelius;45.519;-123.0514;US
Kingston;41.2652;-75.8875;US
Tacotalpa;17.5931;-92.8258;MX
University Heights;41.4948;-81.5348;US
Candelaria;18.1844;-91.0461;MX
Chai Nat;15.1872;100.1283;TH
Rokiskis;55.9616;25.5807;LT
Wilton Manors;26.1593;-80.1395;US
Valadares;41.0997;-8.6403;PT
At Tur;28.2333;33.6167;EG
Blackwood;51.67;-3.19;GB
Voru;57.8486;26.9928;EE
Exhall;52.47;-1.48;GB
Tartar;40.3353;46.9303;AZ
Clarkston;33.8117;-84.2404;US
Glarus;47.0331;9.0664;CH
Caernarfon;53.14;-4.27;GB
Shildon;54.63;-1.65;GB
Tlahualilo de Zaragoza;26.1167;-103.45;MX
Druskininkai;54.0206;23.9725;LT
Kralendijk;12.1508;-68.2767;NL
Cherry Creek;39.6094;-104.8645;US
Hincesti;46.8258;28.5936;MD
Nairn;57.586;-3.869;GB
Ermoupoli;37.4504;24.9333;GR
Lantana;26.5834;-80.0564;US
Sugarland Run;39.0309;-77.3762;US
Ahuacatlan;21.0536;-104.4869;MX
Roby;53.413;-2.852;GB
Ntcheu;-14.8167;34.6333;MW
Singerei;47.6406;28.1419;MD
Pelham;40.9;-73.8064;US
Nueva Palmira;-33.87;-58.408;UY
Broadstone;50.7605;-1.995;GB
Murska Sobota;46.6586;16.1619;SI
Bradford-on-Avon;51.347;-2.251;GB
Worsley;53.5093;-2.3845;GB
Chapeltown;53.462;-1.466;GB
Ciudad Tula;23;-99.72;MX
Bulgan;48.8103;103.5408;MN
Mariehamn;60.0986;19.9444;FI
Taraclia;45.9;28.6689;MD
Warfield;51.442;-0.737;GB
Zamora;-4.0692;-78.9567;EC
Utley;53.88;-1.91;GB
Larbert;56.0229;-3.826;GB
Beylaqan;39.7692;47.6156;AZ
Patchogue;40.7621;-73.0185;US
Allington;51.2903;0.5019;GB
Heybridge;51.7417;0.6897;GB
Sinop;-11.85;-55.46;BR
North Merrick;40.6871;-73.5615;US
Qalat;32.1061;66.9069;AF
Chuy;-33.6833;-53.45;UY
Batken;40.0625;70.8194;KG
Ayapango;19.1264;-98.8028;MX
Porto Nacional;-10.7;-48.4199;BR
Falesti;47.5736;27.7092;MD
Xicotencatl;22.9958;-98.9447;MX
Westwood Lakes;25.7237;-80.3717;US
Assomada;15.0949;-23.6654;CV
Tottington;53.613;-2.339;GB
Minnehaha;45.6577;-122.6204;US
Floresti;47.8933;28.3014;MD
Emeryville;37.8382;-122.2932;US
Cimislia;46.52;28.7842;MD
Choix;26.7061;-108.3219;MX
Dinnington;53.3667;-1.2;GB
Tzucacab;20.0708;-89.0506;MX
Anahuac;28.48;-106.7442;MX
Barwell;52.5682;-1.3462;GB
Tekit;20.5322;-89.3314;MX
Mpigi;0.225;32.3136;UG
Greenhill;51.36;1.103;GB
Robertsport;6.7533;-11.3686;LR
Dundo;-7.38;20.83;AO
Hasbrouck Heights;40.8618;-74.0741;US
Clayton le Moors;53.775;-2.384;GB
Dowlais;51.7585;-3.3416;GB
Red Bank;40.3481;-74.0672;US
Oak Hills;45.5403;-122.8413;US
Saint Peters;51.3651;1.4191;GB
Amatlan de los Reyes;18.8457;-96.9149;MX
Lydney;51.7286;-2.5285;GB
South Miami;25.7079;-80.2952;US
Llantwit Major;51.4062;-3.475;GB
Sezana;45.7;13.85;SI
Rosario;-34.3139;-57.3525;UY
Gedling;52.975;-1.081;GB
Da Nang;16.0748;108.224;VN
San Jose el Viejo;23.1226;-109.712;MX
Rosario;-2.94;-44.26;BR
Sigulda;57.1539;24.8544;LV
Catarman;12.4989;124.6377;PH
Kirkwall;58.981;-2.96;GB
Clawson;42.5367;-83.1504;US
Ferney-Voltaire;46.2558;6.1081;FR
North Wantagh;40.6983;-73.5086;US
Berane;42.8473;19.8694;ME
Alum Rock;37.3695;-121.8241;US
Launceston;50.635;-4.354;GB
Kuldiga;56.9672;21.97;LV
Newman;37.3157;-121.0211;US
Birtley;54.9;-1.577;GB
Tiptree;51.81;0.75;GB
Ndele;8.4091;20.653;CF
Woodbridge;52.094;1.318;GB
Fort Liberte;19.6656;-71.8448;HT
Salisbury;40.7454;-73.5604;US
Boxley;51.3024;0.5429;GB
Bol;13.4586;14.7147;TD
Tocantinopolis;-6.3196;-47.42;BR
Sidney;48.6506;-123.3986;CA
Higuera de Zaragoza;25.95;-109.2833;MX
Thornhill;53.6622;-1.6124;GB
Alotau;-10.3167;150.4333;PG
Brandon;52.4474;0.6242;GB
View Park-Windsor Hills;33.9955;-118.3484;US
Mountain Ash;51.6814;-3.3792;GB
Tlatlauquitepec;19.8528;-97.4953;MX
Delcevo;41.9661;22.7747;MK
Saron;-33.181;19.01;ZA
La Junta;28.4778;-107.3317;MX
Waipio;21.4143;-157.9965;US
Cuauhtemoc;19.3281;-103.6028;MX
Yeadon;39.9325;-75.2527;US
Wallington;40.8535;-74.1069;US
Sanniquellie;7.371;-8.685;LR
Cam;51.7;-2.3667;GB
Qax;41.4194;46.9181;AZ
Home Gardens;33.8784;-117.5116;US
Sandiacre;52.923;-1.291;GB
River Edge;40.9268;-74.0387;US
Yuscaran;13.9433;-86.8667;HN
Halacho;20.4764;-90.0819;MX
Signal Hill;33.8029;-118.1681;US
Hadibu;12.6519;54.0239;YE
Richmond Heights;25.6347;-80.372;US
Weissenthurm;50.4144;7.4606;DE
Leven;56.195;-2.9942;GB
Concordia;23.2883;-106.0675;MX
Leavesden Green;51.6967;-0.3991;GB
Glastonbury;51.1485;-2.714;GB
Mahadipur;24.8566;88.1248;IN
Dunbar;56.0027;-2.5169;GB
Narborough;52.5727;-1.2023;GB
Bolton upon Dearne;53.5197;-1.3148;GB
Zacapoaxtla;19.8833;-97.5833;MX
Cullercoats;55.033;-1.433;GB
Yarm;54.505;-1.348;GB
Elektrenai;54.7886;24.6612;LT
Vanimo;-2.6817;141.3014;PG
Olaine;56.7844;23.9369;LV
Stopsley;51.899;-0.396;GB
Rye;50.95;0.73;GB
Rossmoor;33.7886;-118.0803;US
Magas;43.1667;44.8167;RU
Coamo;18.0765;-66.3638;PR
Westgate on Sea;51.3814;1.3381;GB
Piedmont;37.8226;-122.23;US
Great Burstead;51.604;0.445;GB
Guttenberg;40.7927;-74.0048;US
Summit;41.7877;-87.8146;US
Rezina;47.7492;28.9622;MD
Loikaw;19.6742;97.2092;MM
Newbold;53.2519;-1.4461;GB
Orange Cove;36.6211;-119.3188;US
Sundon;51.92;-0.47;GB
Woodchurch;53.375;-3.084;GB
Biltine;14.5333;20.9167;TD
Suffern;41.1138;-74.1421;US
La Trinidad;16.4556;120.5903;PH
Anenii Noi;46.8817;29.2308;MD
Rothwell;52.4254;-0.8029;GB
Karuzi;-3.1;30.163;BI
Bedwas;51.5926;-3.2061;GB
Stonehouse;51.7478;-2.2838;GB
Bramley;53.4253;-1.2648;GB
Cocorit;27.5833;-109.9667;MX
Cross Gates;53.8063;-1.4506;GB
Calarasi;47.2544;28.3081;MD
Vinica;41.8828;22.5092;MK
Pyle;51.5291;-3.6953;GB
La Riviera;38.5683;-121.3544;US
Ahumada;30.6186;-106.5122;MX
Northbrook;39.2467;-84.5796;US
Stainforth;53.5958;-1.0253;GB
Bucksburn;57.177;-2.175;GB
West Auckland;54.6318;-1.721;GB
Marlborough;51.42;-1.73;GB
Maili;21.4134;-158.1702;US
Citrus;34.1161;-117.889;US
Izola;45.5395;13.6604;SI
Little Ferry;40.8463;-74.0388;US
Gowerton;51.648;-4.043;GB
Daskasan;40.5181;46.0828;AZ
Shifnal;52.665;-2.373;GB
Gracanice;42.6;21.2;XK
Bela Crkva;44.8975;21.4172;RS
Naranja;25.5164;-80.4221;US
Darby;39.921;-75.2611;US
Oban;56.412;-5.472;GB
Kavaratti;10.5626;72.6369;IN
El Higo;21.7667;-98.45;MX
Johvi;59.3575;27.4122;EE
Latchford;53.3796;-2.5645;GB
Lansdowne;39.9408;-75.276;US
Harworth;53.417;-1.075;GB
Guadalupe Yancuictlalpan;19.1831;-99.4583;MX
Al Mahwit;15.4694;43.5453;YE
Ada;45.8014;20.1222;RS
Greenville;5.0111;-9.0388;LR
Lake Stickney;47.8709;-122.2596;US
North Lindenhurst;40.7072;-73.3859;US
Kantunilkin;21.1;-87.4833;MX
Birzai;56.2;24.75;LT
Kirundo;-2.5833;30.1;BI
Haapsalu;58.9469;23.5369;EE
Gorleston-on-Sea;52.5757;1.7235;GB
Penryn;50.169;-5.107;GB
Trat;12.2417;102.5125;TH
Sarnen;46.8969;8.2469;CH
Phangnga;8.4644;98.5317;TH
West Perrine;25.6061;-80.3639;US
Filadelfia;-22.34;-60.03;PY
Jacinto City;29.7663;-95.241;US
Santa Maria Huatulco;15.85;-96.3333;MX
Church;53.755;-2.386;GB
Anstey;52.6715;-1.1955;GB
Ordubad;38.9047;46.0231;AZ
Lascano;-33.6731;-54.2078;UY
Wickersley;53.4199;-1.2792;GB
Jurbarkas;55.0825;22.7714;LT
East Whittier;33.9244;-117.9887;US
Cromer;52.931;1.302;GB
Butha-Buthe;-28.7833;28.2333;LS
Saldus;56.6667;22.4936;LV
Altdorf;46.8806;8.6394;CH
Wistaston;53.0821;-2.4747;GB
Cramond;55.9797;-3.3007;GB
Roatan;16.33;-86.519;HN
Sliema;35.9125;14.5019;MT
Kanjiza;46.0667;20.05;RS
Great Neck;40.8028;-73.7332;US
Timberlane;29.8781;-90.0303;US
West Haverstraw;41.2063;-73.9883;US
Ondjiva;-17.0667;15.7333;AO
Bound Brook;40.5676;-74.5383;US
Birao;10.2837;22.7833;CF
Kirkham;53.782;-2.87;GB
Buctzotz;21.2017;-88.7928;MX
Radlett;51.685;-0.318;GB
Nisporeni;47.0814;28.1783;MD
Vrnjacka Banja;43.6167;20.9;RS
Godmanchester;52.3176;-0.1725;GB
Clowne;53.276;-1.263;GB
Mojkovac;42.96;19.58;ME
Muyinga;-2.85;30.3333;BI
Lincoln Village;39.9532;-83.1314;US
Coppull;53.62;-2.661;GB
Del Aire;33.9168;-118.3693;US
Crieff;56.3757;-3.8426;GB
San Francisco del Mar;16.3394;-94.515;MX
Tarin Kot;32.6333;65.8667;AF
Hucknall under Huthwaite;53.125;-1.301;GB
Westgate;26.6994;-80.0989;US
Altar;30.7136;-111.8353;MX
Capitola;36.9772;-121.9538;US
Castillos;-34.1989;-53.8575;UY
Frampton Cotterell;51.54;-2.48;GB
Whetstone;52.5724;-1.1799;GB
Thrapston;52.397;-0.538;GB
Cacheu;12.278;-16.165;GW
Watervliet;42.7243;-73.7068;US
Vilkaviskis;54.6667;23.0333;LT
Celestun;20.8583;-90.4;MX
Hopelchen;19.7444;-89.8453;MX
Duntocher;55.924;-4.417;GB
Aintree;53.4793;-2.9373;GB
East Rockaway;40.6432;-73.6672;US
New Hyde Park;40.7324;-73.6858;US
Inwood;40.6218;-73.7507;US
Nueva Ocotepeque;14.4333;-89.1833;HN
Marina del Rey;33.9765;-118.4486;US
Huningue;47.5914;7.5831;FR
Charter Oak;34.1025;-117.8564;US
Partington;53.42;-2.43;GB
Novoberde;42.6;21.4333;XK
Makamba;-4.1333;29.8;BI
Highbridge;51.2189;-2.973;GB
Pembroke;51.676;-4.9158;GB
Tshabong;-26.02;22.4056;BW
Thames Ditton;51.389;-0.331;GB
Brechin;56.7299;-2.6553;GB
Djambala;-2.55;14.75;CG
Keansburg;40.4471;-74.1316;US
Llantwit Fardre;51.5578;-3.3341;GB
Maywood;40.9025;-74.0634;US
Barrowford;53.851;-2.221;GB
Pedra Badejo;15.1375;-23.5333;CV
Littleborough;53.644;-2.098;GB
Sherburn in Elmet;53.7973;-1.2331;GB
Kundiawa;-6.023;144.96;PG
Dinas Powys;51.4331;-3.2134;GB
Ikeja;6.5965;3.3421;NG
Pajaros;18.3609;-66.2184;PR
Withernsea;53.7285;0.0382;GB
Brookdale;40.8348;-74.1798;US
Wadsley;53.41;-1.52;GB
Stonegate;39.5356;-104.8033;US
Wardle;53.647;-2.132;GB
Bois-des-Filion;45.6667;-73.75;CA
Coral Hills;38.8709;-76.9234;US
Ojo Caliente;21.8606;-102.684;MX
Govan;55.8615;-4.3083;GB
Rozaje;42.8442;20.1679;ME
Aiea;21.3865;-157.9232;US
Hani i Elezit;42.1475;21.2992;XK
Bladensburg;38.9424;-76.9263;US
Bauska;56.4067;24.1875;LV
Thyolo;-16.0667;35.1333;MW
Temascal;18.2394;-96.4031;MX
Sabana Grande;18.0821;-66.9673;PR
Kirriemuir;56.6692;-3.0051;GB
Porth;51.6138;-3.4095;GB
Tettenhall;52.5983;-2.168;GB
North Kensington;39.0392;-77.0723;US
Harlescott;52.7365;-2.7226;GB
Woodlyn;39.8774;-75.3445;US
Leisure World;39.1023;-77.0691;US
Riscani;47.9561;27.5536;MD
Long Ditton;51.385;-0.321;GB
Sawston;52.1247;0.1731;GB
Dobele;56.6258;23.2811;LV
Wood-Ridge;40.8507;-74.0878;US
Talsi;57.2447;22.5889;LV
Ashbourne;53.016;-1.731;GB
Las Tablas;7.7667;-80.2833;PA
Brentwood;40.3734;-79.9757;US
Kasane;-17.7983;25.1536;BW
Katakwi;1.8911;33.9661;UG
Alcester;52.215;-1.876;GB
Plainedge;40.724;-73.477;US
Anyksciai;55.5344;25.1072;LT
Evinayong;1.45;10.5667;GQ
Zabalj;45.3667;20.0667;RS
Boulder Hill;41.7112;-88.3353;US
South Amboy;40.4852;-74.2831;US
Dursley;51.6811;-2.3543;GB
Stepps;55.8908;-4.1522;GB
Lerwick;60.155;-1.145;GB
Sauce;-34.6469;-56.0628;UY
Stans;46.9594;8.3667;CH
Saltburn-by-the-Sea;54.5828;-0.9732;GB
Billinge;53.4932;-2.7129;GB
Dangriga;16.9667;-88.2167;BZ
Derby;39.8401;-104.9171;US
Broughton;53.5638;-0.5465;GB
Inirida;3.854;-67.9061;CO
Ewo;-0.8667;14.8167;CG
Filey;54.2101;-0.2893;GB
Manatuto;-8.5167;126.0167;TL
Odzaci;45.5167;19.2667;RS
Cove;51.2965;-0.7939;GB
Leonia;40.8638;-73.9899;US
Gizo;-8.1;156.85;SB
Stansted Mountfitchet;51.898;0.198;GB
Farmingdale;40.7328;-73.4465;US
Wentworthville;-33.8233;150.9678;AU
Stony Brook University;40.9099;-73.1213;US
Lexden;51.8833;0.8667;GB
Sremski Karlovci;45.2;19.9333;RS
Temozon;20.8042;-88.2028;MX
Gleno;-8.7239;125.4361;TL
Budleigh Salterton;50.6284;-3.3205;GB
Long Ashton;51.43;-2.65;GB
Mokhotlong;-29.2885;29.0656;LS
Cheddar;51.279;-2.778;GB
Pontardawe;51.722;-3.851;GB
Corozal;18.4;-88.4;BZ
Gavarr;40.3667;45.1333;AM
Dore;53.3268;-1.5345;GB
North Petherton;51.091;-3.013;GB
Egham;51.429;-0.548;GB
Collingdale;39.9151;-75.2776;US
Pontardulais;51.71;-4.04;GB
Saynshand;44.8917;110.1367;MN
Joniskis;56.2433;23.6179;LT
Eichwalde;52.3667;13.6167;DE
Frimley;51.3143;-0.7387;GB
August;37.9797;-121.2625;US
Leona Vicario;20.9922;-87.2028;MX
West Miami;25.7578;-80.2969;US
New Square;41.141;-74.0294;US
Glodeni;47.7708;27.5144;MD
Folsom;39.8924;-75.3287;US
Becal;20.4414;-90.0275;MX
Great Wakering;51.5516;0.8165;GB
Paide;58.8833;25.5667;EE
Santo Domingo Este;18.4885;-69.8571;DO
Griffithstown;51.6853;-3.0284;GB
Aleg;17.058;-13.909;MR
Littlemore;51.72;-1.227;GB
Swissvale;40.4207;-79.8858;US
South San Gabriel;34.0489;-118.0961;US
Prienai;54.6333;23.9417;LT
Audubon;39.8906;-75.0722;US
Heage;53.05;-1.447;GB
Handforth;53.35;-2.216;GB
Galleywood;51.697;0.474;GB
Seven Corners;38.8658;-77.1445;US
Greenbriar;38.8717;-77.397;US
West Athens;33.9235;-118.3033;US
Four Corners;39.0235;-77.0102;US
Harleston;52.4024;1.2996;GB
San Antonino Castillo Velasco;16.8031;-96.6839;MX
Basarabeasca;46.3333;28.9667;MD
Teaoraereke;1.3333;173;KI
Zardab;40.2111;47.7108;AZ
Tadcaster;53.8852;-1.262;GB
Great Meols;53.4014;-3.1553;GB
Greymouth;-42.4667;171.2;NZ
Varena;54.2111;24.5722;LT
Malverne;40.6746;-73.6721;US
Amble;55.3306;-1.5783;GB
Wotton-under-Edge;51.638;-2.349;GB
Paulton;51.3069;-2.5027;GB
Stotfold;52.018;-0.228;GB
Midway City;33.7451;-117.9849;US
Brokopondo;5.0404;-55.02;SR
Aibonito;18.1398;-66.2659;PR
Kalibo;11.7086;122.3648;PH
Hoylake;53.39;-3.18;GB
Bogota;40.875;-74.0293;US
Harwood Heights;41.9663;-87.8057;US
Grandview Heights;39.9793;-83.0408;US
Puerto San Carlos;24.7894;-112.1083;MX
Soro;55.433;11.5667;DK
Haledon;40.9363;-74.1887;US
Dormont;40.3941;-80.0377;US
Arlesey;52.007;-0.2654;GB
Wincanton;51.0559;-2.4102;GB
Tayoltita;24.0833;-105.9333;MX
Tetbury;51.636;-2.158;GB
Balakan;41.7233;46.3919;AZ
Teabo;20.3997;-89.2844;MX
Kelme;55.6333;22.9333;LT
Yeghegnadzor;39.7667;45.35;AM
Ormesby;54.5492;-1.1817;GB
Hengoed;51.65;-3.23;GB
Ndalatando;-9.3;14.9167;AO
Cheviot;39.1577;-84.6139;US
Brynmawr;51.796;-3.183;GB
Magor;51.5798;-2.8312;GB
Beocin;45.1922;19.7203;RS
Qobustan;40.5333;48.9333;AZ
Soroti;1.6833;33.6167;UG
Sao Filipe;14.8966;-24.4955;CV
Piste;20.6981;-88.5886;MX
Alondra Park;33.8885;-118.335;US
Mount Rainier;38.9423;-76.9645;US
Maplewood;38.6121;-90.324;US
Algodones;32.7153;-114.7289;MX
Port Maria;18.3703;-76.8903;JM
Ludza;56.5439;27.7211;LV
Guadalupe y Calvo;26.095;-106.9644;MX
Garden City Park;40.7436;-73.6639;US
Nangan;26.1598;119.9432;TW
Broadview Park;26.0979;-80.2088;US
Malmesbury;51.584;-2.098;GB
North Bay Village;25.8487;-80.1535;US
Conshohocken;40.0772;-75.3035;US
Newent;51.9302;-2.4048;GB
Bellevue;40.4945;-80.055;US
Calderitas;18.5544;-88.2583;MX
Panindicuaro;19.9828;-101.7606;MX
Mtskheta;41.85;44.7167;GE
Sokobanja;43.6394;21.8694;RS
Kraslava;55.8956;27.1644;LV
Panaba;21.2964;-88.2706;MX
Juncos;18.2264;-65.9163;PR
Illizi;26.4834;8.4666;DZ
Elderslie;55.8306;-4.4842;GB
Caldwell;40.839;-74.2776;US
Fgura;35.8703;14.5133;MT
San Juan Bautista;-26.68;-57.15;PY
Riverside;40.0358;-74.9564;US
Falmouth;18.4936;-77.6558;JM
Temple Hills;38.8106;-76.9495;US
Boyes Hot Springs;38.3126;-122.4888;US
Mahmud-e Raqi;35.0167;69.3333;AF
Hamrun;35.8847;14.4844;MT
Aizkraukle;56.6008;25.255;LV
Koboko;3.4136;30.9599;UG
Luquillo;18.3735;-65.7218;PR
Naftalan;40.5058;46.8192;AZ
Bentiu;9.25;29.8;SS
Wilson;40.6844;-75.2407;US
Palo Alto;21.9167;-101.9667;MX
Rio Bravo;27.3648;-99.482;US
Luba;3.45;8.55;GQ
Sheriff Hill;54.939;-1.586;GB
Guadalupe;34.9608;-120.5735;US
Pinchbeck;52.8147;-0.1605;GB
Chickerell;50.624;-2.5047;GB
Sabana Seca;18.4273;-66.1809;PR
West Samoset;27.4702;-82.5552;US
Fanwood;40.6417;-74.3857;US
Baldwin Harbor;40.6296;-73.6025;US
Xinguara;-7.1006;-49.948;BR
Holtville;32.813;-115.378;US
Radstock;51.293;-2.448;GB
San Lorenzo;18.1894;-65.9674;PR
Arafat;18.0583;-15.9621;MR
Angostura;25.3653;-108.1622;MX
Calumet Park;41.665;-87.6578;US
Glen Ridge;40.8041;-74.2043;US
Waterbeach;52.2664;0.1908;GB
Glenside;40.1032;-75.1517;US
Sen Monorom;12.45;107.2;KH
Brotton;54.568;-0.937;GB
Nombre de Dios;23.85;-104.2333;MX
Gulbene;57.175;26.7564;LV
Gurabo;18.2529;-65.9786;PR
Leova;46.4786;28.2553;MD
Hatboro;40.1775;-75.1054;US
Tala;-34.3436;-55.7617;UY
Esperanza;27.58;-109.9298;MX
San Jose;10.745;121.9415;PH
Ruse;46.5383;15.5153;SI
Park City;42.3522;-87.8915;US
Oguz;41.0714;47.4653;AZ
Hillcrest;41.1298;-74.035;US
Brayton;53.7682;-1.0907;GB
Briceni;48.3628;27.085;MD
Mongomo;1.6287;11.3168;GQ
Goranboy;40.61;46.7872;AZ
Ruyigi;-3.4667;30.25;BI
Lerik;38.7753;48.4153;AZ
Montpelier;44.2658;-72.5717;US
Monaghan;54.2479;-6.9708;IE
Livani;56.3539;26.1761;LV
Ocnita;48.4167;27.4833;MD
Frontera Corozal;16.8211;-90.8903;MX
Cwmbach;51.7072;-3.4128;GB
Mobaye;4.3167;21.1833;CF
